order_id,customer_id,order_date,product_category,order_value,discount,shipping_days,payment_method,returned
O00401,C0096,2025-10-03,Electronics,918.28,20,2,UPI,No
O00402,C0097,2026-07-31,Electronics,2945.71,5,8,COD,No
O00403,C0097,2025-08-15,Electronics,3167.57,15,7,COD,Yes
O00404,C0097,2025-05-10,Home,3779.6,0,5,COD,No
O00405,C0097,2026-02-02,Electronics,1545.66,5,8,Card,No
O00406,C0097,2026-06-17,Home,3915.35,15,6,UPI,Yes
O00407,C0097,2026-06-16,Books,1214.67,20,7,COD,Yes
O00408,C0097,2026-08-30,Home,3999.15,20,2,Wallet,Yes
O00409,C0098,2025-08-28,Electronics,4217.49,15,4,UPI,No
O00410,C0098,2025-08-26,Beauty,1515.09,15,8,UPI,Yes
O00411,C0098,2025-10-09,Fashion,1987.84,15,8,COD,No
O00412,C0098,2025-07-21,Electronics,4220.74,10,5,UPI,No
O00413,C0099,2024-08-25,Beauty,1491.6,0,7,UPI,No
O00414,C0099,2024-06-10,Fashion,3307.38,10,1,COD,No
O00415,C0099,2025-04-04,Books,4498.32,10,6,Card,No
O00416,C0099,2024-12-01,Beauty,3450.54,0,7,UPI,No
O00417,C0100,2026-02-20,Home,506.42,10,5,COD,No
O00418,C0100,2025-04-25,Electronics,919.66,20,4,Wallet,No
O00419,C0101,2026-02-16,Beauty,2142.07,20,1,Card,No
O00420,C0101,2025-07-30,Home,3494.33,20,8,COD,Yes
O00421,C0101,2025-06-18,Fashion,1610.16,10,8,Card,No
O00422,C0101,2025-03-16,Home,1266.82,15,4,COD,No
O00423,C0101,2025-09-07,Electronics,3010.74,15,8,UPI,Yes
O00424,C0102,2025-10-27,Fashion,459.5,5,3,COD,No
O00425,C0102,2025-12-11,Electronics,887.48,15,3,COD,Yes
O00426,C0102,2025-07-16,Books,3245.6,10,1,Card,Yes
O00427,C0102,2025-02-08,Fashion,2549.97,20,2,Wallet,No
O00428,C0102,2025-10-17,Books,2259.32,0,8,UPI,Yes
O00429,C0103,2025-01-28,Fashion,3448.39,10,4,COD,Yes
O00430,C0103,2025-04-25,Fashion,2041.04,0,5,UPI,No
O00431,C0103,2025-11-03,Books,2388.45,5,6,COD,No
O00432,C0103,2026-01-12,Books,3800.55,0,3,Card,Yes
O00433,C0104,2025-05-14,Books,1959.64,10,1,UPI,Yes
O00434,C0104,2025-04-28,Electronics,3337.12,0,1,Wallet,No
O00435,C0104,2026-02-01,Books,793.26,5,5,Card,Yes
O00436,C0105,2025-08-06,Beauty,4187.13,20,2,UPI,No
O00437,C0105,2024-09-28,Fashion,3966.85,20,8,Card,No
O00438,C0105,2025-11-21,Books,4870.97,10,6,Card,Yes
O00439,C0106,2024-10-10,Electronics,261.2,20,2,Wallet,Yes
O00440,C0106,2025-01-08,Electronics,3941.73,10,2,Card,No
O00441,C0106,2025-08-07,Electronics,1467.8,5,1,UPI,No
O00442,C0106,2025-10-11,Books,4047.66,0,6,UPI,Yes
O00443,C0107,2025-03-29,Electronics,4784.43,10,5,COD,Yes
O00444,C0107,2024-05-01,Home,2123.73,15,8,Wallet,No
O00445,C0107,2024-06-24,Fashion,742.67,0,1,Wallet,No
O00446,C0107,2025-03-29,Home,1070.05,20,7,UPI,Yes
O00447,C0107,2025-05-14,Books,4617.91,15,2,UPI,Yes
O00448,C0107,2024-09-29,Beauty,3343.87,20,1,Card,No
O00449,C0108,2026-01-29,Fashion,1859.6,20,7,UPI,Yes
O00450,C0108,2025-03-02,Books,2626.72,5,8,UPI,No
O00451,C0108,2025-08-17,Electronics,1356.28,20,5,Card,No
O00452,C0108,2025-11-09,Books,4122.1,15,2,Wallet,Yes
O00453,C0109,2025-06-28,Beauty,2136.51,20,1,UPI,Yes
O00454,C0110,2026-05-23,Electronics,4761.7,5,6,Wallet,No
O00455,C0110,2026-06-09,Books,3639.96,0,6,UPI,Yes
O00456,C0110,2025-02-12,Beauty,1838.51,20,5,COD,Yes
O00457,C0110,2025-03-28,Fashion,4505.01,15,8,UPI,No
O00458,C0111,2025-05-23,Books,3640.58,0,2,UPI,No
O00459,C0111,2026-02-20,Books,3360.59,0,3,UPI,No
O00460,C0111,2026-03-18,Beauty,4636.98,5,3,Card,Yes
O00461,C0111,2025-12-10,Beauty,3356.1,15,6,Wallet,Yes
O00462,C0111,2025-08-16,Home,2109.78,15,6,Card,Yes
O00463,C0111,2026-01-05,Beauty,3092.12,10,5,Card,Yes
O00464,C0111,2025-06-11,Home,3196.0,5,5,Card,No
O00465,C0111,2025-03-07,Beauty,3851.72,20,8,Wallet,No
O00466,C0112,2025-08-21,Fashion,454.71,10,1,Card,No
O00467,C0112,2025-12-07,Home,902.86,5,1,UPI,No
O00468,C0112,2026-07-02,Beauty,691.9,15,4,Card,No
O00469,C0112,2025-05-13,Books,4647.13,10,7,UPI,Yes
O00470,C0112,2025-12-08,Fashion,1174.82,10,8,Card,Yes
O00471,C0112,2026-01-21,Fashion,2354.31,5,2,UPI,No
O00472,C0112,2025-05-06,Fashion,2256.84,5,5,COD,Yes
O00473,C0113,2025-05-15,Books,3065.03,20,5,COD,Yes
O00474,C0113,2025-05-10,Beauty,2721.9,0,3,Card,No
O00475,C0113,2025-12-20,Fashion,2136.4,5,6,COD,No
O00476,C0114,2024-10-29,Fashion,3410.9,20,8,Card,Yes
O00477,C0115,2025-10-01,Beauty,318.59,20,6,Wallet,No
O00478,C0115,2025-01-29,Home,1622.88,20,4,UPI,Yes
O00479,C0115,2025-06-05,Electronics,4863.82,5,1,Card,No
O00480,C0115,2025-04-01,Electronics,1186.78,5,7,UPI,No
O00481,C0115,2025-11-20,Electronics,381.85,5,2,COD,Yes
O00482,C0116,2025-12-10,Books,2278.52,0,1,UPI,Yes
O00483,C0116,2024-12-07,Home,3564.23,20,2,UPI,No
O00484,C0116,2025-08-26,Books,3111.52,15,5,Wallet,Yes
O00485,C0116,2026-02-19,Fashion,950.35,15,4,COD,Yes
O00486,C0116,2025-08-23,Electronics,3450.99,20,6,Card,Yes
O00487,C0116,2024-12-03,Beauty,224.14,20,7,UPI,No
O00488,C0116,2025-05-25,Fashion,3791.82,15,6,Card,Yes
O00489,C0116,2025-04-28,Fashion,1259.78,0,5,Card,Yes
O00490,C0117,2025-11-23,Home,671.37,10,8,Card,Yes
O00491,C0117,2025-06-22,Fashion,1568.66,10,2,Wallet,No
O00492,C0118,2025-05-07,Electronics,4801.56,10,3,Card,Yes
O00493,C0118,2025-09-07,Fashion,1528.06,10,6,Wallet,No
O00494,C0118,2025-09-17,Books,1921.96,20,5,UPI,Yes
O00495,C0118,2024-09-09,Beauty,4240.61,5,3,COD,Yes
O00496,C0118,2024-09-03,Beauty,4482.1,20,1,Wallet,Yes
O00497,C0118,2024-07-25,Fashion,2847.65,10,8,Wallet,Yes
O00498,C0119,2026-08-28,Home,2649.98,20,7,UPI,Yes
O00499,C0119,2025-09-18,Books,3834.59,5,3,Card,Yes
O00500,C0119,2026-08-10,Fashion,4708.04,15,1,Card,Yes
O00501,C0119,2025-12-28,Fashion,1973.29,20,1,COD,No
O00502,C0119,2026-07-26,Electronics,4605.93,10,1,UPI,No
O00503,C0119,2025-12-27,Books,2977.43,15,3,COD,Yes
O00504,C0119,2026-09-13,Beauty,1407.61,15,4,COD,No
O00505,C0119,2026-08-13,Beauty,4004.76,5,1,Wallet,Yes
O00506,C0120,2024-11-05,Fashion,955.32,15,2,COD,Yes
O00507,C0120,2025-09-03,Fashion,3441.1,20,8,Card,No
O00508,C0120,2024-05-20,Beauty,1369.62,20,3,Card,Yes
O00509,C0121,2025-08-10,Beauty,4627.74,20,7,UPI,No
O00510,C0121,2025-02-14,Books,1239.65,5,8,Card,No
O00511,C0121,2025-04-14,Beauty,4014.16,20,3,COD,Yes
O00512,C0122,2026-02-04,Fashion,834.62,20,1,Wallet,Yes
O00513,C0122,2025-04-14,Beauty,1051.63,20,1,UPI,Yes
O00514,C0122,2026-05-14,Books,3365.08,20,1,Wallet,No
O00515,C0122,2025-02-19,Fashion,3548.69,15,7,Wallet,No
O00516,C0122,2025-04-16,Books,2242.35,5,5,UPI,No
O00517,C0122,2026-02-28,Electronics,1437.46,20,1,UPI,Yes
O00518,C0122,2026-01-25,Books,3341.82,10,6,UPI,Yes
O00519,C0123,2025-08-16,Fashion,3137.03,15,7,Wallet,Yes
O00520,C0123,2025-08-21,Home,2883.65,10,8,COD,No
O00521,C0123,2024-12-26,Fashion,4303.99,15,2,Card,Yes
O00522,C0123,2025-03-14,Beauty,2640.05,20,6,UPI,Yes
O00523,C0123,2025-09-09,Electronics,4829.94,5,1,Wallet,No
O00524,C0123,2024-11-05,Home,507.59,0,4,UPI,No
O00525,C0123,2025-09-21,Beauty,3147.03,0,5,Card,No
O00526,C0124,2026-01-17,Beauty,2675.91,5,4,UPI,No
O00527,C0125,2025-06-16,Books,1895.01,20,7,Card,Yes
O00528,C0125,2024-07-12,Beauty,4612.05,20,5,COD,No
O00529,C0125,2025-02-10,Books,1286.22,15,4,UPI,No
O00530,C0125,2024-10-29,Beauty,2154.25,0,2,COD,No
O00531,C0125,2024-08-30,Beauty,4054.12,20,5,COD,No
O00532,C0126,2026-08-24,Books,4503.31,0,1,COD,Yes
O00533,C0126,2026-06-05,Fashion,3241.58,10,4,Wallet,No
O00534,C0126,2026-10-20,Fashion,2771.13,10,5,UPI,No
O00535,C0126,2026-04-25,Books,564.94,10,3,COD,Yes
O00536,C0126,2026-02-09,Books,1077.37,5,4,Card,Yes
O00537,C0126,2026-02-05,Fashion,1192.54,20,4,COD,Yes
O00538,C0126,2025-08-27,Books,775.42,20,2,UPI,Yes
O00539,C0126,2026-09-15,Books,1981.74,20,6,COD,No
O00540,C0127,2024-05-29,Books,2723.53,20,7,UPI,No
O00541,C0127,2025-05-12,Books,4329.92,0,3,Wallet,No
O00542,C0127,2024-04-12,Books,256.74,20,4,UPI,No
O00543,C0128,2025-03-04,Home,1493.16,5,6,Wallet,No
O00544,C0128,2025-02-05,Home,2211.65,15,6,COD,No
O00545,C0128,2025-01-05,Electronics,2942.77,10,4,Card,No
O00546,C0128,2025-07-30,Books,1141.1,0,3,Card,No
O00547,C0128,2025-11-28,Books,845.46,10,6,COD,Yes
O00548,C0129,2025-11-22,Books,4227.06,10,2,COD,No
O00549,C0129,2025-07-26,Home,2889.68,0,5,Wallet,Yes
O00550,C0129,2025-07-17,Beauty,4363.37,20,4,Card,No
O00551,C0129,2025-07-21,Books,1760.43,0,8,Wallet,No
O00552,C0129,2025-11-09,Fashion,3232.22,10,3,Wallet,No
O00553,C0130,2026-01-29,Beauty,3334.46,15,5,COD,No
O00554,C0130,2026-03-17,Books,3789.9,5,8,Card,Yes
O00555,C0130,2025-07-17,Electronics,3693.31,5,5,Card,No
O00556,C0130,2025-06-24,Beauty,658.66,0,8,UPI,No
O00557,C0130,2026-08-29,Electronics,3871.98,10,2,Card,Yes
O00558,C0130,2026-04-14,Home,1684.98,15,4,Card,Yes
O00559,C0131,2026-01-18,Beauty,4879.91,15,5,Card,Yes
O00560,C0131,2026-01-07,Beauty,3229.03,20,7,COD,No
O00561,C0131,2026-02-02,Books,2790.41,10,2,COD,No
O00562,C0131,2025-06-20,Electronics,947.44,20,1,Card,No
O00563,C0131,2025-07-17,Books,2452.15,15,1,COD,Yes
O00564,C0131,2025-12-11,Electronics,4030.23,20,4,COD,Yes
O00565,C0131,2025-11-22,Books,4434.38,5,7,Card,No
O00566,C0131,2025-10-19,Books,1258.84,5,2,COD,No
O00567,C0132,2025-06-03,Books,855.8,20,2,Wallet,No
O00568,C0132,2026-04-16,Fashion,1101.39,0,1,UPI,Yes
O00569,C0133,2025-05-21,Electronics,1317.49,15,3,Card,No
O00570,C0133,2026-07-17,Home,1695.57,15,8,UPI,No
O00571,C0133,2025-08-03,Electronics,4249.02,10,3,Wallet,Yes
O00572,C0133,2026-09-06,Books,1071.7,0,5,UPI,Yes
O00573,C0133,2026-06-11,Fashion,3901.88,0,8,Card,No
O00574,C0133,2025-08-17,Books,2701.47,15,4,COD,No
O00575,C0133,2025-10-22,Beauty,3219.99,20,1,UPI,No
O00576,C0133,2026-09-17,Home,3264.9,0,4,Card,Yes
O00577,C0134,2024-08-31,Electronics,2099.88,0,4,Wallet,Yes
O00578,C0134,2025-05-16,Fashion,3899.83,15,4,UPI,No
O00579,C0134,2024-07-01,Beauty,486.92,0,3,Card,No
O00580,C0134,2024-12-25,Books,1720.35,5,6,UPI,No
O00581,C0134,2025-05-02,Electronics,3677.12,15,5,Wallet,No
O00582,C0135,2025-09-01,Beauty,3715.53,20,5,Card,Yes
O00583,C0135,2026-04-01,Home,944.12,20,5,COD,No
O00584,C0135,2024-10-05,Fashion,3924.41,0,7,COD,Yes
O00585,C0135,2025-08-29,Fashion,3660.82,20,7,Wallet,Yes
O00586,C0135,2025-07-21,Electronics,1748.48,0,6,UPI,Yes
O00587,C0135,2025-02-14,Fashion,1057.47,0,1,Wallet,Yes
O00588,C0136,2025-08-12,Electronics,3195.06,10,5,Card,Yes
O00589,C0136,2024-03-05,Books,4665.01,0,4,Wallet,Yes
O00590,C0136,2025-02-24,Home,2878.5,0,7,COD,Yes
O00591,C0136,2024-05-03,Fashion,4205.39,20,2,UPI,Yes
O00592,C0136,2024-10-14,Fashion,2751.97,20,4,Card,Yes
O00593,C0136,2025-04-21,Books,3781.32,15,6,UPI,Yes
O00594,C0136,2024-08-23,Fashion,2839.83,20,6,Wallet,No
O00595,C0136,2025-01-08,Home,2840.39,15,6,Wallet,No
O00596,C0137,2025-11-11,Books,4815.93,0,8,UPI,No
O00597,C0137,2024-11-24,Electronics,2684.52,10,5,Card,Yes
O00598,C0137,2025-09-26,Beauty,304.17,20,5,Card,Yes
O00599,C0137,2024-12-16,Fashion,2409.78,10,3,COD,Yes
O00600,C0137,2025-07-04,Electronics,1429.97,20,5,Wallet,Yes
O00601,C0138,2025-04-18,Electronics,3057.11,20,5,Wallet,Yes
O00602,C0138,2025-03-09,Home,4624.98,15,6,Wallet,Yes
O00603,C0138,2025-08-31,Books,3788.86,0,1,COD,Yes
O00604,C0138,2025-12-03,Home,2791.66,20,3,Card,Yes
O00605,C0138,2025-03-03,Books,3433.45,20,7,UPI,Yes
O00606,C0138,2026-03-29,Fashion,1590.96,5,7,COD,Yes
O00607,C0138,2026-05-13,Beauty,2942.91,15,1,COD,Yes
O00608,C0138,2026-02-23,Fashion,2608.75,15,3,Card,No
O00609,C0139,2025-04-20,Beauty,3928.51,0,6,UPI,No
O00610,C0139,2025-09-28,Home,1953.28,10,4,UPI,No
O00611,C0140,2025-06-22,Fashion,415.41,10,4,Card,Yes
O00612,C0140,2024-07-21,Beauty,3749.99,5,4,COD,Yes
O00613,C0140,2025-03-14,Home,3530.22,15,2,Wallet,Yes
O00614,C0141,2025-10-26,Electronics,3190.6,15,3,UPI,No
O00615,C0141,2024-12-10,Beauty,488.53,10,4,UPI,No
O00616,C0141,2024-06-27,Home,519.67,0,5,UPI,No
O00617,C0141,2025-07-19,Beauty,1309.61,0,7,COD,No
O00618,C0141,2025-12-15,Beauty,622.5,15,4,UPI,Yes
O00619,C0142,2024-05-25,Home,1864.54,10,6,Card,No
O00620,C0142,2024-07-09,Electronics,3203.8,20,7,COD,Yes
O00621,C0142,2024-10-09,Fashion,1840.57,0,7,Wallet,Yes
O00622,C0143,2025-11-04,Fashion,2802.72,20,4,Card,Yes
O00623,C0143,2025-06-14,Books,3504.95,5,3,Card,No
O00624,C0143,2024-10-10,Fashion,2875.23,10,2,Card,Yes
O00625,C0143,2025-06-24,Books,4424.63,10,7,Wallet,No
O00626,C0143,2025-01-04,Fashion,3939.72,5,2,UPI,No
O00627,C0143,2025-03-26,Electronics,3062.53,10,4,UPI,No
O00628,C0144,2024-09-14,Books,4290.22,5,8,Card,Yes
O00629,C0144,2024-10-27,Home,354.7,15,1,Card,Yes
O00630,C0144,2024-10-05,Beauty,517.45,15,8,COD,No
O00631,C0144,2024-11-17,Beauty,2252.27,15,1,COD,No
O00632,C0144,2025-09-10,Beauty,2721.11,0,1,Wallet,No
O00633,C0144,2024-04-22,Beauty,4413.34,20,4,Wallet,Yes
O00634,C0145,2026-01-06,Home,2110.59,15,5,Card,No
O00635,C0145,2025-08-10,Beauty,3143.04,5,1,Wallet,No
O00636,C0145,2025-01-13,Fashion,3668.7,20,2,Card,No
O00637,C0145,2025-12-10,Fashion,1752.61,15,1,Card,No
O00638,C0145,2025-01-13,Electronics,1400.4,0,3,UPI,No
O00639,C0146,2025-12-13,Fashion,2841.66,10,1,Card,Yes
O00640,C0146,2025-04-18,Books,1058.56,10,1,COD,No
O00641,C0146,2025-09-12,Fashion,3206.97,5,2,UPI,No
O00642,C0147,2025-05-27,Books,1341.82,15,8,Wallet,Yes
O00643,C0148,2024-12-24,Home,1087.23,0,1,Card,Yes
O00644,C0148,2025-09-05,Electronics,1789.33,0,2,Wallet,Yes
O00645,C0148,2025-04-18,Books,3426.03,20,3,COD,Yes
O00646,C0148,2025-02-07,Home,3888.86,15,6,UPI,No
O00647,C0149,2025-12-14,Beauty,1780.2,5,7,Card,Yes
O00648,C0149,2025-06-27,Books,2942.56,20,2,COD,No
O00649,C0150,2026-04-24,Books,3700.09,5,8,Card,No
O00650,C0150,2025-05-25,Books,207.59,0,1,Card,No
O00651,C0150,2026-01-05,Beauty,418.36,5,6,UPI,Yes
O00652,C0150,2025-08-23,Home,1421.2,10,2,COD,Yes
O00653,C0150,2025-03-04,Books,3492.01,20,6,UPI,Yes
O00654,C0150,2025-05-25,Books,1786.47,15,6,UPI,Yes
O00655,C0150,2026-03-16,Beauty,945.85,10,8,Wallet,No
O00656,C0150,2025-01-04,Beauty,4208.51,10,5,UPI,Yes
O00657,C0151,2025-08-06,Books,4235.55,20,6,Card,No
O00658,C0151,2025-05-02,Home,3056.92,0,5,COD,No
O00659,C0151,2025-01-19,Home,2585.86,15,4,COD,Yes
O00660,C0152,2024-12-29,Books,2330.12,20,1,Card,Yes
O00661,C0152,2025-09-09,Home,4633.46,5,5,UPI,Yes
O00662,C0152,2025-04-24,Books,3677.94,20,8,UPI,Yes
O00663,C0152,2025-08-10,Home,4675.22,15,2,UPI,Yes
O00664,C0153,2025-04-26,Home,1740.23,10,4,COD,No
O00665,C0153,2025-01-22,Home,1508.74,0,3,UPI,Yes
O00666,C0153,2025-04-23,Home,2804.14,5,6,COD,Yes
O00667,C0153,2025-03-18,Beauty,541.97,15,6,UPI,Yes
O00668,C0153,2024-10-23,Electronics,2459.53,15,1,UPI,Yes
O00669,C0154,2025-06-22,Beauty,1795.19,0,4,Wallet,Yes
O00670,C0154,2024-11-10,Electronics,4101.68,15,8,COD,No
O00671,C0154,2025-12-01,Fashion,1312.13,20,4,COD,No
O00672,C0154,2025-09-12,Home,1080.09,15,6,Wallet,Yes
O00673,C0154,2024-10-12,Books,2481.6,15,6,Card,No
O00674,C0154,2025-07-29,Beauty,3101.31,0,3,Wallet,Yes
O00675,C0155,2025-07-31,Beauty,3034.57,5,4,Card,No
O00676,C0155,2025-07-14,Beauty,517.09,15,4,Wallet,No
O00677,C0155,2025-02-12,Beauty,1030.81,15,2,UPI,No
O00678,C0155,2025-05-15,Fashion,2864.42,10,8,Wallet,Yes
O00679,C0155,2024-10-05,Home,3490.44,15,7,UPI,Yes
O00680,C0155,2025-01-24,Fashion,4121.76,5,1,Wallet,No
O00681,C0155,2025-07-20,Fashion,3154.75,5,8,COD,No
O00682,C0155,2025-04-23,Home,4608.81,0,7,UPI,No
O00683,C0156,2025-03-10,Electronics,3576.1,10,6,UPI,Yes
O00684,C0157,2025-09-29,Fashion,2031.51,15,4,Card,Yes
O00685,C0157,2025-09-07,Books,4247.97,5,6,COD,Yes
O00686,C0157,2024-12-25,Fashion,255.69,15,1,Wallet,Yes
O00687,C0157,2024-11-04,Books,858.66,20,7,Wallet,Yes
O00688,C0157,2025-11-18,Books,2645.19,10,8,Card,Yes
O00689,C0157,2025-10-18,Fashion,3101.95,20,8,COD,No
O00690,C0157,2025-08-20,Beauty,360.62,15,1,COD,Yes
O00691,C0158,2026-02-13,Fashion,2681.36,15,2,UPI,No
O00692,C0158,2024-12-18,Books,4537.21,15,1,Wallet,No
O00693,C0158,2025-12-30,Home,1893.99,5,5,UPI,No
O00694,C0158,2025-07-18,Beauty,494.81,5,8,UPI,No
O00695,C0158,2024-11-21,Fashion,1576.72,20,2,UPI,No
O00696,C0159,2024-09-01,Books,3098.34,10,3,Card,No
O00697,C0160,2025-07-03,Books,3058.61,15,3,Wallet,Yes
O00698,C0160,2026-05-01,Fashion,3684.8,20,3,COD,Yes
O00699,C0161,2026-03-15,Books,2113.98,20,5,Card,No
O00700,C0161,2025-12-29,Beauty,2478.03,15,3,UPI,No
O00701,C0161,2026-02-27,Beauty,2033.62,0,6,UPI,No
O00702,C0162,2026-02-02,Beauty,4051.12,15,5,Wallet,Yes
O00703,C0162,2025-11-20,Home,2695.77,20,3,UPI,Yes
O00704,C0162,2025-07-13,Beauty,257.41,0,2,Wallet,No
O00705,C0162,2025-12-15,Fashion,3681.2,0,5,UPI,Yes
O00706,C0162,2025-07-02,Beauty,4704.83,0,4,UPI,Yes
O00707,C0163,2025-11-29,Books,1613.93,10,2,Wallet,No
O00708,C0163,2025-12-03,Home,977.44,0,2,Wallet,No
O00709,C0163,2026-02-18,Home,4980.6,5,5,Wallet,Yes
O00710,C0164,2024-12-29,Fashion,890.59,20,7,UPI,No
O00711,C0164,2025-06-01,Electronics,695.78,20,2,COD,No
O00712,C0164,2024-09-28,Electronics,4503.26,0,3,Wallet,No
O00713,C0164,2025-02-11,Beauty,3560.26,0,7,Wallet,No
O00714,C0164,2025-11-29,Beauty,2138.78,5,2,UPI,No
O00715,C0164,2026-01-15,Home,781.78,10,6,Wallet,Yes
O00716,C0164,2024-12-10,Electronics,1953.71,15,6,COD,Yes
O00717,C0164,2025-03-08,Fashion,2861.48,10,7,Wallet,Yes
O00718,C0165,2025-04-11,Beauty,371.35,5,1,Wallet,No
O00719,C0165,2025-01-22,Books,4005.15,20,5,Wallet,Yes
O00720,C0165,2024-12-26,Electronics,1828.57,15,6,UPI,Yes
O00721,C0165,2026-05-08,Beauty,2400.18,5,3,UPI,Yes
O00722,C0166,2025-09-17,Electronics,3566.22,5,3,UPI,No
O00723,C0167,2025-06-13,Electronics,748.06,5,4,Wallet,No
O00724,C0167,2026-04-12,Home,1756.33,5,3,UPI,Yes
O00725,C0168,2025-07-04,Fashion,2856.36,20,8,UPI,Yes
O00726,C0168,2024-10-01,Fashion,3997.05,0,7,Wallet,Yes
O00727,C0168,2024-06-27,Beauty,234.68,10,2,Wallet,No
O00728,C0169,2026-02-15,Beauty,1348.42,0,3,Card,No
O00729,C0169,2025-03-21,Home,3210.52,15,5,UPI,Yes
O00730,C0169,2025-07-05,Beauty,764.04,10,2,Card,No
O00731,C0169,2025-07-22,Electronics,1526.85,5,4,Wallet,No
O00732,C0169,2025-06-19,Electronics,966.85,10,1,COD,Yes
O00733,C0169,2026-03-11,Electronics,1406.63,0,8,UPI,Yes
O00734,C0169,2025-05-31,Beauty,3970.36,0,8,UPI,Yes
O00735,C0169,2026-03-21,Books,3044.99,5,6,COD,Yes
O00736,C0170,2025-08-26,Electronics,2002.56,15,4,Wallet,Yes
O00737,C0170,2026-04-25,Fashion,895.72,15,8,COD,Yes
O00738,C0170,2026-05-17,Home,3655.14,5,6,COD,Yes
O00739,C0170,2025-03-07,Home,3522.61,5,1,UPI,No
O00740,C0170,2026-05-18,Fashion,2207.47,10,6,Card,Yes
O00741,C0170,2025-09-26,Fashion,615.08,20,8,Wallet,No
O00742,C0170,2025-11-15,Fashion,269.62,5,7,COD,No
O00743,C0171,2025-12-25,Books,4904.88,20,1,UPI,No
O00744,C0172,2025-06-02,Books,598.84,5,1,Card,No
O00745,C0172,2025-07-28,Electronics,1347.5,15,2,COD,Yes
O00746,C0172,2026-01-12,Books,4318.03,15,1,Card,No
O00747,C0172,2025-04-06,Books,3991.32,0,6,UPI,No
O00748,C0172,2025-09-04,Books,2748.42,10,5,Card,Yes
O00749,C0172,2025-09-07,Beauty,3731.65,10,1,UPI,Yes
O00750,C0172,2025-10-26,Home,1954.84,10,1,Card,Yes
O00751,C0172,2025-04-26,Fashion,864.35,20,6,UPI,No
O00752,C0173,2025-12-07,Beauty,1893.02,15,5,COD,Yes
O00753,C0173,2025-03-18,Books,1989.51,20,8,UPI,No
O00754,C0173,2026-07-11,Books,3455.88,20,5,COD,Yes
O00755,C0173,2025-07-24,Electronics,4481.14,0,8,Wallet,Yes
O00756,C0174,2025-10-18,Beauty,922.39,0,4,COD,No
O00757,C0174,2024-10-10,Books,2474.74,0,7,COD,Yes
O00758,C0174,2024-07-31,Beauty,305.78,10,4,Wallet,No
O00759,C0175,2026-03-15,Home,1659.6,5,3,COD,Yes
O00760,C0175,2026-04-11,Electronics,1985.13,5,5,COD,No
O00761,C0175,2026-03-13,Beauty,4789.83,10,3,Card,Yes
O00762,C0175,2025-05-08,Electronics,974.02,10,2,Card,No
O00763,C0175,2025-08-25,Beauty,1974.43,0,4,COD,No
O00764,C0175,2025-05-02,Beauty,1989.99,10,3,UPI,Yes
O00765,C0175,2026-01-20,Books,4669.13,10,3,Card,Yes
O00766,C0175,2026-05-05,Books,1790.15,10,5,Card,No
O00767,C0176,2025-05-04,Books,319.02,10,4,UPI,No
O00768,C0176,2024-08-18,Beauty,3119.13,20,4,Card,No
O00769,C0177,2025-09-17,Home,2093.23,20,8,UPI,No
O00770,C0177,2025-05-23,Home,910.14,15,7,COD,Yes
O00771,C0178,2025-01-01,Books,3693.7,15,8,COD,Yes
O00772,C0178,2025-08-03,Fashion,3697.31,20,7,UPI,Yes
O00773,C0179,2024-07-16,Books,231.77,5,5,Wallet,Yes
O00774,C0179,2024-11-07,Home,1092.83,20,7,Wallet,Yes
O00775,C0179,2025-02-20,Books,4206.01,20,5,Wallet,Yes
O00776,C0179,2024-05-14,Home,3997.85,10,3,Wallet,Yes
O00777,C0179,2025-02-05,Fashion,2202.35,0,8,UPI,No
O00778,C0179,2025-09-03,Beauty,4972.8,10,2,Wallet,No
O00779,C0179,2025-01-06,Electronics,3214.38,10,8,UPI,No
O00780,C0180,2025-03-25,Home,983.88,15,5,COD,Yes
O00781,C0180,2025-01-15,Beauty,1599.99,5,2,Card,Yes
O00782,C0180,2024-09-12,Home,2809.82,10,6,COD,Yes
O00783,C0181,2026-03-15,Books,1550.81,10,8,Card,Yes
O00784,C0181,2025-05-12,Fashion,941.86,20,4,UPI,No
O00785,C0181,2026-01-15,Fashion,4596.95,0,2,Wallet,No
O00786,C0182,2024-12-02,Electronics,3607.5,5,1,Card,Yes
O00787,C0182,2025-01-27,Fashion,1675.66,0,4,Wallet,Yes
O00788,C0182,2024-08-27,Books,290.27,0,8,Card,Yes
O00789,C0182,2024-07-12,Books,4006.66,0,1,COD,Yes
O00790,C0182,2024-08-15,Electronics,1647.9,0,1,Card,Yes
O00791,C0182,2024-12-15,Electronics,3418.88,5,1,COD,No
O00792,C0183,2024-10-09,Beauty,4134.02,5,1,Card,No
O00793,C0183,2024-12-22,Electronics,4527.97,5,1,Wallet,No
O00794,C0184,2026-01-16,Books,2235.64,0,4,COD,Yes
O00795,C0184,2026-04-15,Books,729.52,10,3,COD,Yes
O00796,C0184,2025-03-18,Books,1774.95,10,2,Wallet,No
O00797,C0184,2026-03-23,Home,1284.19,15,7,Card,Yes
O00798,C0184,2026-04-25,Fashion,4707.59,0,6,Wallet,Yes
O00799,C0184,2026-02-02,Electronics,2302.68,5,2,Wallet,No
O00800,C0185,2025-07-13,Electronics,1825.43,5,7,Wallet,No
O00801,C0185,2025-10-03,Books,3871.12,10,5,Wallet,No
